,Predicted R_t
1570,0.018910501
1571,0.012738405
1572,0.021303749
1573,0.019952778
1574,0.015387638
1575,0.0044637043
1576,0.0020151665
1577,0.003151893
1578,0.014677046
1579,0.017069634
1580,0.0097886585
1581,0.0020022416
1582,-0.0023690914
1583,-0.0046655457
1584,0.0016155727
1585,0.0057355594
1586,0.0083073
1587,0.02726641
1588,0.024093883
1589,0.04469102
1590,0.05592679
1591,0.029316138
1592,0.00017209211
1593,-0.021229183
1594,-0.02746338
1595,-0.0215477
1596,-0.008694241
1597,-0.041336533
1598,-0.052070852
1599,-0.06023042
1600,-0.051769078
1601,-0.041144226
1602,-0.046782263
1603,-0.0357808
1604,-0.0361452
1605,-0.037075806
1606,-0.04692983
1607,-0.055546712
1608,-0.048324987
1609,-0.018721696
1610,-0.0050668796
1611,-0.014411629
1612,-0.019203588
1613,0.0002450454
1614,-0.0010657394
1615,0.019216632
1616,0.042447332
1617,0.047239985
1618,0.029274408
1619,0.029902302
1620,0.029482512
1621,0.059537545
1622,0.057126492
1623,0.074276
1624,0.07904089
1625,0.06494289
1626,0.040551145
1627,0.018306911
1628,0.0036193354
1629,-0.0073414124
1630,-0.014362599
1631,-0.023724757
1632,-0.014005191
1633,-0.0025403504
1634,-0.032521233
1635,-0.033387948
1636,-0.05219238
1637,-0.05193161
1638,-0.044848878
1639,-0.039229903
1640,-0.049256902
1641,-0.05414763
1642,-0.056789085
1643,-0.04482052
1644,-0.028972816
1645,-0.035249364
1646,-0.051753744
1647,-0.0441924
1648,-0.027998269
1649,-0.018691968
1650,-0.027434193
1651,-0.004683932
1652,-0.007904032
1653,0.0015845434
1654,-0.005710309
1655,-0.0110985385
1656,0.003981632
1657,0.01985883
1658,0.046413895
1659,0.024194306
1660,0.033818323
1661,0.05194774
1662,0.0655926
1663,0.05335576
1664,0.04897843
1665,0.04964835
1666,0.043796137
1667,0.022068022
1668,0.031264383
1669,0.03946323
1670,0.021460252
1671,0.023913732
1672,0.03707695
1673,0.041620035
1674,0.02320349
1675,0.013144726
1676,-0.0039282893
1677,-0.00026018918
1678,-0.0069436473
1679,-0.009074804
1680,-0.0012143063
1681,-0.010753556
1682,0.0018235361
1683,-0.0057403385
1684,-0.028424509
1685,-0.030305602
1686,-0.027289
1687,-0.027819715
1688,-0.028527457
1689,-0.024619596
1690,-0.02818983
1691,-0.037097085
1692,-0.044766158
1693,-0.035596464
1694,-0.019440925
1695,-0.010021408
1696,-0.024225436
1697,-0.027116675
1698,-0.019942092
1699,-0.021588678
1700,-0.022950795
1701,-0.04721883
1702,-0.03881307
1703,-0.03409771
1704,-0.029431432
1705,-0.039036933
1706,-0.027931314
1707,-0.022833787
1708,-0.019601261
1709,-0.019689074
1710,0.0016942248
1711,6.363168e-05
1712,0.007465873
1713,0.009863932
1714,0.0106204925
1715,-0.00068227947
1716,-0.00606361
1717,0.008249499
1718,0.016575597
1719,0.035064828
1720,0.028520424
1721,0.044409145
1722,0.060645334
1723,0.055979423
1724,0.06248557
1725,0.0720001
1726,0.07239742
1727,0.066769704
1728,0.06575291
1729,0.053303115
1730,0.051467158
1731,0.06329221
1732,0.03874287
1733,0.02486602
1734,0.020223709
1735,0.006462624
1736,0.0145009225
1737,0.026298124
1738,0.013100314
1739,0.027248926
1740,0.029705735
1741,0.015525966
1742,0.024383353
1743,0.020753287
1744,0.014188232
1745,0.008322176
1746,0.01080853
1747,0.0019603083
1748,-0.0046240813
1749,-9.1577414e-05
1750,-0.0026826332
1751,-0.003392464
1752,-0.002513141
1753,-0.0035798275
1754,0.0042098095
1755,0.0142505355
1756,0.014256659
1757,0.018830016
1758,0.015506335
1759,0.013802842
1760,0.02238762
1761,0.020892723
1762,0.010998504
1763,0.014549214
1764,0.019258073
1765,0.028291631
1766,0.028454816
1767,0.021040874
1768,0.044572417
1769,0.033993118
1770,0.031796146
1771,0.043191858
1772,0.053872243
1773,0.0453074
1774,0.04142301
1775,0.04044402
1776,0.051756434
1777,0.043119296
1778,0.039486356
1779,0.039119393
1780,0.038714055
1781,0.029337524
1782,0.024578225
1783,0.023045849
1784,0.019883297
1785,0.01976909
1786,0.018739536
1787,0.01466926
1788,0.014738483
1789,0.0104200905
1790,0.012239246
1791,0.0012217038
1792,0.00086101843
1793,0.011615514
1794,0.0058498904
1795,0.005212325
1796,0.010923073
1797,0.012370383
1798,0.021699375
1799,0.027359946
1800,0.015780866
1801,0.027243407
1802,0.030382363
1803,0.029797416
1804,0.018534604
1805,0.0161678
1806,0.018543256
1807,0.009612049
1808,0.012608074
1809,0.02425189
1810,0.032789987
1811,0.031293374
1812,0.015874233
1813,0.006301946
1814,0.00022879336
1815,0.011233203
1816,0.021618064
1817,0.016575411
1818,0.011375342
1819,0.010457792
1820,0.012556908
1821,0.0035842608
1822,0.012468091
1823,0.013092825
1824,-0.008718039
1825,0.008208738
1826,0.013258261
1827,0.010190411
1828,0.026893655
1829,0.0361073
1830,0.023473838
1831,0.04043327
1832,0.04060761
1833,0.030263007
1834,0.040762093
1835,0.05069525
1836,0.04684023
1837,0.03473626
1838,0.03878252
1839,0.055737417
1840,0.06019969
1841,0.059419032
1842,0.052271884
1843,0.046906084
1844,0.044875797
1845,0.044375192
1846,0.03838434
1847,0.022408675
1848,0.03615367
1849,0.034273166
1850,0.02201169
1851,0.0039514727
1852,0.0017143907
1853,-4.4179153e-05
1854,-0.011174041
1855,-0.017523307
1856,-0.010562808
1857,-0.015794914
1858,-0.0010186322
1859,-0.006540353
1860,-0.004218194
1861,-0.012111981
1862,-3.1081498e-05
1863,0.0042223562
1864,0.010277051
1865,0.0018634312
1866,-0.00876575
1867,-0.018634072
1868,-0.015195197
1869,0.0039669634
1870,0.0010587866
1871,-0.0049841446
1872,-0.0071244757
1873,-0.0027976301
1874,-0.0040557054
1875,0.006042894
1876,0.018410683
1877,0.0007444839
1878,-0.0019407249
1879,0.009134737
1880,0.0022557592
1881,-0.014454688
1882,-0.0152160665
1883,-0.0022607646
1884,-0.02001106
1885,-0.022588642
1886,-0.025102647
1887,-0.031071678
1888,-0.033550177
1889,-0.038344618
1890,-0.041281976
1891,-0.029786542
1892,-0.015016987
1893,-0.011383803
1894,-0.013583629
1895,-0.030577395
1896,-0.009884202
1897,-0.0018423987
1898,-0.024153043
1899,-0.0063733966
1900,0.0014876509
1901,0.03131883
1902,0.023904841
1903,0.04407199
1904,0.042503245
1905,0.032254327
1906,0.038648292
1907,0.037127133
1908,0.053071342
1909,0.045062628
1910,0.042220343
1911,0.043630075
1912,0.04447231
1913,0.051967017
1914,0.045544684
1915,0.045250595
1916,0.038920112
1917,0.057670712
1918,0.061370704
1919,0.05868894
1920,0.050012723
1921,0.056129005
1922,0.052951775
1923,0.045715515
1924,0.043081585
1925,0.037803195
1926,0.040736716
1927,0.05127804
1928,0.04005702
1929,0.018360985
1930,0.032173336
1931,0.02402325
1932,0.025700534
1933,0.017807318
1934,0.028485388
1935,0.031907685
1936,0.023947004
1937,0.017948966
1938,0.019826751
1939,0.025645034
1940,0.031393602
1941,0.034095712
1942,0.040017065
1943,0.035508916
1944,0.015969958
1945,0.02984625
1946,0.0408398
1947,0.045842092
1948,0.03626224
1949,0.03463045
1950,0.036026623
1951,0.036607187
1952,0.04744043
1953,0.04499556
1954,0.038758118
1955,0.03462067
1956,0.032959502
1957,0.027413558
1958,0.011897503
1959,0.017978188
1960,0.020306528
1961,0.024736373
1962,0.044915214
1963,0.0165525
1964,0.014934477
1965,0.011058767
1966,0.006016021
1967,0.016169744
1968,0.02487214
1969,0.0066163926
1970,0.004512792
1971,-0.0009784759
1972,-0.012693175
1973,-0.004086075
1974,-0.012679315
1975,-0.018775584
1976,-0.021133361
1977,-0.0206025
1978,-0.027714405
1979,-0.0070313667
1980,0.0037087412
1981,-0.0009223521
1982,0.0005482952
1983,0.0009815735
1984,0.0072037573
1985,0.015212641
1986,0.016039807
1987,0.022353904
1988,0.021157544
1989,0.019026417
1990,0.026760818
1991,0.01961162
1992,0.01981503
1993,0.028046912
1994,0.02671091
1995,0.048563972
1996,0.042051278
1997,0.045668405
1998,0.046238583
1999,0.030772733
2000,0.03887183
2001,0.029484222
2002,0.023151582
2003,0.011444217
2004,0.0077121602
2005,0.0059901094
2006,-0.0014556828
2007,0.008405024
2008,-0.0004644259
2009,0.01622792
2010,-0.007836354
2011,-0.010983101
2012,-0.0245406
2013,-0.0051081325
2014,-0.0047213784
2015,-0.023138996
2016,-0.02909661
2017,-0.040118106
2018,-0.039817773
2019,-0.03659462
2020,-0.034328915
2021,-0.035807613
2022,-0.017630434
2023,-0.013685861
2024,-0.010925309
2025,0.004191784
2026,0.015091122
2027,-0.0017180145
2028,0.003630087
2029,0.01945827
2030,0.0154557
2031,0.02689353
2032,0.03490945
2033,0.04643584
2034,0.046127096
2035,0.045490645
2036,0.060184732
2037,0.055965215
2038,0.049984448
2039,0.054364968
2040,0.0481036
2041,0.040312625
2042,0.04730156
2043,0.04877521
2044,0.03324884
2045,0.040695272
2046,0.046099763
2047,0.025940783
2048,0.043012884
2049,0.050693683
2050,0.026145034
2051,0.02520697
2052,0.044787467
2053,0.0315157
2054,0.041167926
2055,0.037605137
2056,0.04137435
2057,0.0471818
2058,0.026917215
2059,0.027134635
2060,0.030543756
2061,0.03275831
2062,0.027763803
2063,0.031247523
2064,0.013112359
2065,0.020228287
2066,0.03911726
2067,0.050955683
2068,0.03491659
2069,0.027891168
2070,0.03967083
2071,0.043784533
2072,0.0369243
2073,0.032026686
2074,0.027561545
2075,0.027140584
2076,0.026933836
2077,0.022189742
2078,0.0073548476
2079,-0.008747861
2080,-0.00046306197
2081,0.0029017944
2082,0.002022313
2083,0.016262123
2084,0.012473403
2085,0.03387867
2086,0.026191294
2087,0.019088076
2088,0.02327185
2089,0.02145549
2090,0.020258296
2091,0.01971242
2092,0.022671962
2093,0.022407701
2094,0.014617762
2095,0.016416924
2096,0.024903676
2097,0.03856141
2098,0.04752828
2099,0.051361088
2100,0.052306995
2101,0.070877664
2102,0.079207905
2103,0.07161052
2104,0.049372308
2105,0.04333929
2106,0.042604554
2107,0.034527194
2108,0.02471405
2109,0.024110835
2110,0.027028348
2111,0.026894704
2112,0.02242244
2113,0.025668211
2114,0.02885414
2115,0.023420205
2116,0.022483233
2117,0.013834989
2118,0.02255912
2119,0.024881624
2120,0.022225833
2121,0.021641552
2122,0.026984349
2123,0.015199629
2124,0.021267455
2125,0.019948436
2126,0.0054320567
2127,0.020465069
2128,0.025445485
2129,0.004604185
2130,0.025227983
2131,0.052267145
2132,0.05070941
2133,0.027906258
2134,0.025534498
2135,0.026019333
2136,0.0008139084
2137,-0.015552851
2138,-0.018615616
2139,-0.0032959138
2140,-0.0032693646
2141,-0.009002401
2142,0.0009712265
2143,0.017764034
2144,0.010555026
2145,0.010411598
2146,0.019817906
2147,0.017820342
2148,0.008973017
2149,-0.0077602626
2150,0.0007861201
2151,-0.0027836994
2152,0.016340137
2153,0.023890056
2154,0.016266033
2155,0.017161325
2156,0.026464418
2157,0.034527376
2158,0.00034914492
2159,0.0125475675
2160,0.0010129958
2161,-0.013471712
2162,-0.032342937
2163,-0.051648244
2164,-0.048619878
2165,-0.05187162
2166,-0.06088934
2167,-0.055189133
2168,-0.04116835
2169,-0.04448556
2170,-0.053133126
2171,-0.049593035
2172,-0.036361262
2173,-0.04239145
2174,-0.05119285
2175,-0.05406738
2176,-0.0882534
2177,-0.10439918
2178,-0.081031635
2179,-0.07967845
2180,-0.06347904
2181,-0.068015344
2182,-0.047566243
2183,-0.036546927
2184,-0.025387082
2185,-0.01939674
2186,-0.017481968
2187,-0.025539994
2188,-0.023698159
2189,-0.033035044
2190,-0.051664125
2191,-0.030858718
2192,0.020267712
2193,0.008741691
2194,-0.01557791
2195,0.01511537
2196,0.02532179
2197,0.044803243
2198,0.039735913
2199,0.058433935
2200,0.043105576
2201,0.044870965
2202,0.056840215
2203,0.049961884
2204,0.019175025
2205,0.019608032
2206,0.013074312
2207,0.0076274797
2208,0.010773782
2209,-0.0077987616
2210,0.0022529932
2211,0.033034652
2212,0.045047075
2213,0.038490664
2214,0.017832352
2215,0.013239165
2216,0.014754072
2217,0.01280702
2218,0.019102503
2219,0.016602512
2220,0.011170245
2221,0.010145725
2222,0.010712141
2223,0.014440107
2224,0.024630245
2225,0.038032677
2226,0.072949104
2227,0.08013763
2228,0.051739063
2229,0.041181955
2230,0.05571681
2231,0.043758668
2232,0.031048926
2233,0.03360233
2234,0.024814282
2235,0.022803772
2236,0.023433974
2237,0.029529367
2238,0.030312072
2239,0.044582
2240,0.030674862
2241,0.021940378
2242,0.024071055
2243,0.018535942
2244,0.028397689
2245,0.020772183
2246,0.021607203
2247,0.018480169
2248,0.006015597
2249,0.0047461204
2250,0.012165832
2251,0.021949997
2252,0.01819888
2253,0.02468316
2254,0.009265399
2255,0.013396586
2256,0.02245265
2257,0.026719665
2258,0.015320808
2259,0.030051032
2260,0.029399127
2261,0.019723887
2262,0.020355621
2263,0.030297106
2264,0.05253479
2265,0.039152548
2266,0.042455055
2267,0.06221499
2268,0.036339466
2269,0.04597395
2270,0.052738074
2271,0.038078155
2272,0.037856143
2273,0.024231935
2274,0.04069197
2275,0.05499629
2276,0.037991952
2277,0.043046925
2278,0.048218664
2279,0.033782274
2280,0.031052653
2281,0.024398336
2282,0.021894852
2283,0.020523315
2284,0.02185288
2285,0.020377928
2286,0.02432442
2287,0.023673473
2288,0.021517776
2289,0.01382709
2290,0.012328034
2291,0.015564511
2292,0.030304657
2293,0.02956209
2294,0.030849822
2295,0.019162491
2296,0.010427415
2297,0.011400646
2298,0.012105669
2299,0.012855688
2300,0.01223095
2301,0.017405797
2302,0.012000809
2303,-0.0024740943
2304,-0.004984412
2305,0.017042428
2306,0.007968451
2307,0.011157584
2308,-0.001340298
2309,-0.01204118
2310,-0.005481168
2311,0.01847238
2312,0.018156936
2313,0.015532182
2314,0.021125145
2315,0.011322075
2316,0.019438788
2317,0.0012307866
2318,0.0071888785
2319,0.022875125
2320,0.03630014
2321,0.04281397
2322,0.028727563
2323,0.03161643
2324,0.038103368
2325,0.06303018
2326,0.039038174
2327,0.024562256
2328,0.026897406
2329,0.01974205
2330,0.015984455
2331,0.025112607
2332,0.019219778
2333,0.017618448
2334,0.022538355
2335,0.0019267062
2336,0.017852051
2337,0.021812247
2338,0.02190612
2339,0.020840727
2340,0.020679642
2341,0.02566536
2342,0.009352747
2343,0.009994155
2344,0.0066895746
2345,0.012966745
2346,0.011367141
2347,0.014966357
2348,0.026032945
2349,0.02748269
2350,0.030844124
2351,0.026055986
2352,0.039552595
2353,0.04317917
2354,0.032359388
2355,0.030586522
2356,0.029936554
2357,0.02519916
2358,0.02668571
2359,0.028211784
2360,0.017241543
2361,0.019391252
2362,0.022803687
2363,0.018531507
2364,0.011266765
2365,-0.008085763
2366,-0.034126174
2367,-0.04649903
2368,-0.04282318
2369,-0.05038763
2370,-0.046068043
2371,-0.041751847
2372,-0.023033757
2373,-0.03613351
2374,-0.05196969
2375,-0.053695418
2376,-0.05238997
2377,-0.058206193
2378,-0.065887906
2379,-0.045310955
2380,-0.038302887
2381,-0.02802378
2382,-0.012997604
2383,0.0053444114
2384,0.003822559
2385,-0.016904274
2386,0.0077903247
2387,0.018292462
2388,0.043148223
2389,0.036476
2390,0.05588155
2391,0.052903894
2392,0.03984232
2393,0.032695908
2394,0.05153561
2395,0.064024925
2396,0.081040956
2397,0.08584486
2398,0.085349925
2399,0.055255674
2400,0.06376459
2401,0.06509416
2402,0.06366521
2403,0.064325094
2404,0.05005637
2405,0.04394267
2406,0.048622154
2407,0.047568243
2408,0.044570066
2409,0.045451503
2410,0.048032243
2411,0.03949051
2412,0.041241128
2413,0.03883746
2414,0.029521713
2415,0.030047987
2416,0.025406338
2417,0.025525697
2418,0.028679695
2419,0.027373146
2420,0.016744005
2421,0.025552722
2422,0.027711386
2423,0.0399836
2424,0.025997698
2425,0.04075559
2426,0.030113047
2427,0.018536156
2428,0.024485143
2429,0.027345866
2430,0.025989223
2431,0.030721175
2432,0.02246376
2433,0.027382705
2434,0.01239614
2435,0.0042669005
2436,0.0006173877
2437,-0.0057147476
2438,-0.0077095064
2439,0.00025574723
2440,0.016378295
2441,0.018957386
2442,0.024323871
2443,0.032485273
2444,0.027842212
2445,0.01736616
2446,0.015973872
2447,0.003228387
2448,0.0019177133
2449,-0.008261078
2450,-0.015321401
2451,0.0033231708
2452,-0.0027465406
2453,-0.0017561545
2454,-0.0014132676
2455,0.0023782635
2456,0.018885376
2457,0.023500035
2458,0.026394846
2459,0.01763471
2460,0.019339139
2461,0.025985092
2462,0.015955348
2463,0.002371987
2464,-0.0244406
2465,-0.015517958
2466,-0.018819299
2467,-0.002851511
2468,-0.01066121
2469,-0.03740162
2470,-0.03874921
2471,-0.038480114
2472,-0.04943531
2473,-0.044125102
2474,-0.043089695
2475,-0.04820227
2476,-0.04331752
2477,-0.044246055
2478,-0.06620098
2479,-0.048466053
2480,-0.046741843
2481,-0.06700104
2482,-0.07997349
2483,-0.07892293
2484,-0.073736496
2485,-0.084735245
2486,-0.077229284
2487,-0.07468731
2488,-0.06953662
2489,-0.049459483
2490,-0.04151318
2491,-0.033727147
2492,-0.015991192
2493,-0.012162368
2494,-0.0108942045
2495,-0.010458912
2496,0.002452055
2497,0.00033800863
2498,0.0033208625
2499,-0.0013285079
2500,-0.021639444
2501,-0.030440956
2502,-0.004754539
2503,0.012276122
2504,0.01207287
2505,0.02126529
2506,0.018680489
2507,0.031980213
2508,0.036146738
2509,0.034714844
2510,0.034169763
2511,0.027393281
2512,0.024095912
2513,0.018645402
2514,0.017112665
2515,0.030532327
2516,0.029150339
2517,0.014983134
2518,0.016579658
2519,0.032138627
2520,0.029258467
2521,0.04843243
2522,0.06421051
2523,0.074617796
2524,0.07805131
2525,0.059883688
2526,0.06346519
2527,0.039029524
2528,0.042840127
2529,0.053084295
2530,0.03516762
2531,0.016198924
2532,0.01580042
2533,0.013151689
2534,0.002882684
2535,0.005590025
2536,0.0048784916
2537,0.025934508
2538,0.010214906
2539,0.020548375
2540,0.00090621505
2541,0.002958909
2542,-0.0022403146
2543,-0.004690832
2544,-0.004611513
2545,-0.03666368
2546,-0.051507417
2547,-0.03809382
2548,-0.03448578
2549,-0.0307181
2550,-0.036667444
2551,-0.04083956
2552,-0.034123246
2553,-0.03425672
2554,-0.056065697
2555,-0.05706814
2556,-0.049952388
2557,-0.05009565
2558,-0.050170753
2559,-0.04382004
2560,-0.03205043
2561,-0.024783498
2562,-0.023425149
2563,-0.029607788
2564,-0.021871751
2565,0.0017749933
2566,0.01346823
2567,0.032155924
2568,0.03254533
2569,0.017615052
2570,0.011224775
2571,0.012637711
2572,0.019065617
2573,0.026143938
2574,0.03350837
2575,0.023472661
2576,0.026661785
2577,0.027022416
2578,0.033077586
2579,0.032529578
2580,0.038805444
2581,0.019654768
2582,0.0076137306
2583,0.0064753937
2584,-0.009542587
2585,-0.012894965
2586,-0.025355987
2587,-0.039610226
2588,-0.060532346
2589,-0.054997284
2590,-0.065382205
2591,-0.08189259
2592,-0.06820766
2593,-0.056335017
2594,-0.082562566
2595,-0.07005851
2596,-0.078015536
2597,-0.11817915
2598,-0.12978117
2599,-0.1328228
2600,-0.13112587
2601,-0.11333671
2602,-0.14070815
2603,-0.13968313
2604,-0.1506463
2605,-0.10129118
2606,-0.09253479
2607,-0.10492694
2608,-0.102424406
2609,-0.11779498
2610,-0.10311901
2611,-0.10173524
2612,-0.09281284
2613,-0.07750824
2614,-0.07488204
2615,-0.07694477
2616,-0.06260202
2617,-0.031583294
2618,0.018476848
2619,0.014903068
2620,0.025453256
2621,0.010861763
2622,0.0025127914
2623,0.0072829276
2624,-0.00704034
2625,0.0044575743
2626,-0.012994512
2627,-0.010200857
2628,-0.014397523
2629,-0.028020535
2630,-0.036174744
2631,-0.03552208
2632,-0.02714374
2633,-0.024893887
2634,-0.029222049
2635,-0.06635798
2636,-0.06166657
2637,-0.060737588
2638,-0.05949212
2639,-0.07646306
2640,-0.06228026
2641,-0.0686339
2642,-0.05367263
2643,-0.055754837
2644,-0.05801536
2645,-0.040408187
2646,-0.017356083
2647,0.0023347537
2648,0.023830129
2649,0.051870782
2650,0.015381236
2651,0.020417681
2652,0.059222806
2653,0.07665668
2654,0.063807406
2655,0.032274805
2656,0.034359634
2657,0.06711745
2658,0.06832658
2659,0.08443092
2660,0.09097295
2661,0.09641633
2662,0.09857609
2663,0.08222014
2664,0.06132654
2665,0.060771346
2666,0.059470087
2667,0.047960367
2668,0.043073587
2669,0.036185883
2670,0.041361313
2671,0.024330953
2672,0.023392739
2673,0.020219972
2674,0.027045956
2675,0.03200621
2676,0.026488332
2677,0.04406589
2678,0.06736261
2679,0.07381697
2680,0.05005172
2681,0.045653477
2682,0.038918603
2683,0.03160408
2684,0.0349497
2685,0.016840855
2686,0.0077439407
2687,-0.0045821466
2688,-0.0014851242
2689,-0.008471196
2690,-0.008038728
2691,-0.011969657
2692,-0.014710854
2693,-0.018565547
2694,-0.023248142
2695,-0.03227784
2696,-0.04367394
2697,-0.020004334
2698,-0.021206312
2699,-0.055687066
2700,-0.076245144
2701,-0.07168364
2702,-0.084584914
2703,-0.06440999
2704,-0.092909314
2705,-0.09404065
2706,-0.09427009
2707,-0.07886511
2708,-0.08529388
2709,-0.0821375
2710,-0.09684736
2711,-0.09692765
2712,-0.1222854
2713,-0.13039556
2714,-0.11785099
2715,-0.12292182
2716,-0.15572888
2717,-0.13296328
2718,-0.08488981
2719,-0.11926138
2720,-0.12498944
2721,-0.11447654
2722,-0.102368906
2723,-0.109393775
2724,-0.11610694
2725,-0.081706926
2726,-0.06031028
2727,-0.055522267
2728,-0.044042464
2729,-0.038635403
2730,-0.02312524
2731,-0.021614574
2732,-0.02960734
2733,-0.031234734
2734,0.009021068
2735,-0.0020729578
2736,-0.040666897
2737,0.004593111
2738,0.008694408
2739,0.026004652
2740,0.024611779
2741,0.03568534
2742,0.056449722
2743,0.0349781
2744,0.06536666
2745,0.06880749
2746,0.042244013
2747,0.02579367
2748,0.0018429253
2749,-0.010036386
2750,-0.0050150673
2751,-0.0052374196
2752,-0.016715208
2753,-0.006480533
2754,0.006410835
2755,0.011096441
2756,0.010650951
2757,0.019973291
2758,0.026490048
2759,-0.014280104
2760,-0.05666019
2761,-0.026351605
2762,-0.04807297
2763,-0.044089165
2764,-0.03473015
2765,-0.027347162
2766,-0.018835608
2767,-0.039448798
2768,-0.07473363
2769,-0.091061085
2770,-0.0444656
2771,-0.003186137
2772,-0.023394533
2773,-0.06484292
2774,-0.043133076
2775,-0.052254066
2776,-0.06112928
2777,-0.081725985
2778,-0.11812566
2779,-0.11764854
2780,-0.10373255
2781,-0.079885304
2782,-0.051064573
2783,-0.19348578
2784,-0.19594193
2785,-0.28565148
2786,-0.294273
2787,-0.2710793
2788,-0.22095184
2789,-0.22429156
2790,-0.19161202
2791,-0.1792037
2792,-0.24954264
2793,-0.2827601
2794,-0.2741297
2795,-0.26786786
2796,-0.2555815
2797,-0.23490633
2798,-0.18106677
2799,-0.16302425
2800,-0.16280259
2801,-0.14033084
2802,-0.14125474
2803,-0.08625874
2804,-0.090137124
2805,-0.014555042
2806,-0.020113694
2807,0.08127608
2808,-0.1148895
2809,-0.114236414
2810,-0.063801154
2811,0.014631836
2812,-0.024604673
2813,-0.112972945
2814,-0.14758903
2815,-0.12532553
2816,-0.118400335
2817,-0.09085691
2818,0.03430386
2819,0.036568016
2820,-0.043181967
2821,-0.048367046
2822,-0.053588383
2823,-0.09641319
2824,-0.11834054
2825,-0.17472777
2826,-0.10905421
2827,-0.1541901
2828,-0.08830839
2829,0.004344115
2830,-0.0039957683
2831,-0.017308813
2832,-0.013288829
2833,0.009514683
2834,0.014089777
2835,0.045771196
2836,0.09043719
2837,0.11161343
2838,0.0053099524
2839,-0.005162245
2840,0.011347707
2841,-0.020855712
2842,-0.014444076
2843,0.038701084
2844,0.06639106
2845,0.07723261
2846,0.0769403
2847,0.13401125
2848,0.042773753
2849,0.033616424
2850,0.01531225
2851,0.06045197
2852,0.033672486
2853,-0.026394147
2854,-0.0473674
2855,-0.059753954
2856,-0.06262708
2857,-0.059071466
2858,-0.07818579
2859,-0.09876188
2860,-0.091808744
2861,-0.09074059
2862,-0.11402349
2863,-0.04349947
2864,-0.0633275
2865,-0.06552549
2866,-0.054352667
2867,-0.08273067
2868,-0.09130059
2869,-0.08836371
2870,-0.079231516
2871,-0.07623402
2872,-0.05431477
2873,-0.050277263
2874,-0.06537569
2875,-0.033230346
2876,-0.00524148
2877,-0.024409678
2878,-0.04457138
2879,-0.03438309
2880,-0.056315806
2881,-0.026212778
2882,-0.061126947
2883,-0.09402972
2884,-0.08199165
2885,-0.10140601
2886,-0.105554715
2887,-0.1095994
2888,-0.10677212
2889,-0.16121733
2890,-0.19946492
2891,-0.2231512
2892,-0.21746843
2893,-0.15795133
2894,-0.14054878
2895,-0.13774528
2896,-0.12152027
2897,-0.12028947
2898,-0.096828654
2899,-0.05575717
2900,-0.0135047
2901,-0.023079082
2902,-0.0054296744
2903,0.065320596
2904,0.061607264
2905,0.035217237
2906,0.06927054
2907,0.06935383
2908,0.100394875
2909,0.18642633
2910,0.11831904
2911,0.1761
2912,0.22603528
2913,0.19869447
2914,0.19455121
2915,0.16459389
2916,0.14561465
2917,0.13510375
2918,0.15725023
2919,0.17189556
2920,0.1597575
2921,0.15960224
2922,0.16101895
2923,0.09040518
2924,0.088349655
2925,0.11577612
2926,0.087439336
2927,0.11717007
2928,0.16834152
2929,0.16940318
2930,0.15291268
2931,0.101402864
2932,0.103719145
2933,0.1514378
2934,0.13713527
2935,0.14772683
2936,0.11930837
2937,0.10778143
2938,0.104684025
2939,0.076931074
2940,0.058818746
2941,0.04950532
2942,0.03849453
2943,0.10692848
2944,0.10294177
2945,0.09414568
2946,0.08473836
2947,0.07923319
2948,0.06485819
2949,0.107722625
2950,0.074638925
2951,0.051801745
2952,0.053997353
2953,0.05256366
2954,0.048489545
2955,0.020898225
2956,0.039980236
2957,0.033845864
2958,0.035492346
2959,0.048196364
2960,0.05519855
2961,0.060481437
2962,0.03667545
2963,-0.024245594
2964,-0.043149374
2965,-0.00809298
2966,-0.013871868
2967,-0.0025001536
2968,-0.0073647615
2969,-0.031394493
2970,-0.034441557
2971,-0.037132088
2972,-0.01807497
2973,-0.040340338
2974,-0.069716975
2975,-0.032033157
2976,-0.06120543
2977,-0.04444012
2978,-0.069140166
2979,-0.055083588
2980,-0.05799368
2981,-0.076952346
2982,-0.08622164
2983,-0.026103642
2984,-0.0043342686
2985,0.021347761
2986,0.03210504
2987,0.0139894225
2988,0.037310675
2989,0.108561456
2990,0.08018381
2991,0.07565569
2992,0.082982846
2993,0.0902701
2994,0.09392505
2995,0.08744749
2996,0.11504517
2997,0.13472651
2998,0.13934849
2999,0.13061608
3000,0.16149421
3001,0.15367249
3002,0.17515086
3003,0.13969363
3004,0.10962117
3005,0.10470663
3006,0.092420354
3007,0.08590523
3008,0.06335533
3009,0.05736616
3010,0.04960394
3011,0.048718937
3012,0.06790305
3013,0.08234873
3014,0.08718441
3015,0.061873134
3016,0.05467969
3017,0.028914675
3018,0.024006777
3019,0.021926925
3020,0.022969935
3021,0.01976445
3022,0.03855727
3023,0.037731804
3024,0.052543204
3025,0.061902758
3026,0.07461122
3027,0.105009906
3028,0.10909342
3029,0.10078668
3030,0.08847314
3031,0.066313714
3032,0.039812163
3033,0.022123097
3034,0.027830685
3035,0.018056177
3036,0.021269405
3037,0.030850876
3038,0.054420415
3039,0.043470968
3040,0.027909823
3041,0.018316045
3042,0.019145332
3043,0.032004233
3044,0.03702733
3045,0.032342557
3046,0.024515923
3047,0.035100576
